year,month,month_name,station_id,station_name,network_name,state_code,PM2.5,PM10,O3,NO2,NOx,CO
2017.0,10.0,Octubre,425,Universidad,Monterrey,0.0,21.42608695652174,43.008333333333326,0.013849999999999967,0.020774893273504232,,0.5215087719298245
2017.0,11.0,Noviembre,33,Centro,Aguascalientes,1.0,94.4479682724083,22.485013792361105,6.1748195927304215,4.800792415942029,6.21870035115942,0.9548399732286634
2017.0,11.0,Noviembre,53,SUR,Chihuahua,8.0,25.959770256916997,67.32777278716013,0.0262684288537549,0.015473399758454067,0.026810492149758402,1.0742421497584542
2017.0,11.0,Noviembre,56,CONALEP,Torreón,5.0,19.157915852925072,85.21807533102766,0.02014552458498022,,0.13863782239583328,56.45390170833333
2017.0,11.0,Noviembre,59,IPN,Durango,10.0,27.13086064814815,78.99641287878788,0.019183579166666638,0.0012258247916666,0.00202354791666665,2.260806439393939
2017.0,11.0,Noviembre,60,SRNyMA,Durango,10.0,12.7346753125,37.46188530393218,0.011559349341013466,0.010616680555555499,0.024258177083333297,2.868272198464912
2017.0,11.0,Noviembre,68,Policía,Celaya,0.0,19.57032401656315,58.338086956521735,0.02652525362318835,,,1.0458007246376813
2017.0,11.0,Noviembre,70,San Juanico,Celaya,0.0,20.104599096555617,84.45883562564046,0.03329442962839669,2.4210780619744647,3.632547031483495,1.2801407385093166
2017.0,11.0,Noviembre,72,Bomberos,Irapuato,0.0,11.586042687747035,48.44731086224565,0.02595806745718048,0.01464764426877465,0.027794544137022353,1.3750900769710839
2017.0,11.0,Noviembre,73,Teódula,Irapuato,0.0,17.289306973290216,53.63972007246377,0.03448243627380521,0.012227934888010482,0.019977951198945933,1.1144586992454186
2017.0,11.0,Noviembre,74,CICEG - Bomberos,León,0.0,18.834478985507246,63.95939210364514,0.0326828576642786,0.0087924568379446,0.016444108063241057,1.1467064371980678
2017.0,11.0,Noviembre,75,Facultad de Medicina,León,0.0,20.280036231884058,76.71911306935817,0.026393715353260835,0.015134014069713644,0.03718731907799657,1.032563906142167
2017.0,11.0,Noviembre,77,Cruz roja,Salamanca,0.0,15.01589356884058,45.579696870882735,0.01439724681031539,0.01767897857707507,0.0259017595816864,1.10001984057971
2017.0,11.0,Noviembre,78,DIF,Salamanca,0.0,21.486210186335402,58.86979371980676,0.01922867095611912,0.019452941859903324,0.03918130657004826,0.6970365105684999
2017.0,11.0,Noviembre,82,Centro de Salud,Atitalaquia,13.0,22.7332442299425,63.96884602856635,0.022222228131785666,0.0192673952894088,0.037675742277988984,0.7271956813969086
2017.0,11.0,Noviembre,84,Estación de Bomberos de Cd. Sahagún,Tepeapulco,13.0,105.64924242424242,,0.021527151416121968,0.0099140151515151,0.020557196969696927,0.7370399449035813
2017.0,11.0,Noviembre,85,Hospital,Huichapan,13.0,133.99805372807018,144.13656002326002,0.03159595857125079,0.00830661919806791,0.0153783333827097,0.5032516440268859
2017.0,11.0,Noviembre,87,Primaria Melchor Ocampo,Tepeji,0.0,21.879586284722222,38.4849592723682,0.02138701077428468,0.018006771792617112,0.02924684962129561,0.8650347235047524
2017.0,11.0,Noviembre,92,Jardín del Maestro,Pachuca,13.0,35.14299287355853,2.081956120279562,0.03514268100908725,0.010620428329833426,0.023539207478756558,0.888365782191871
2017.0,11.0,Noviembre,93,Museo del Rehilete,Pachuca,13.0,27.678451268760597,32.18692989351824,0.03398347942521851,0.013115688119322299,0.020286365201537378,0.4922244750791904
2017.0,11.0,Noviembre,102,Centro,Guadalajara,0.0,19.065781944444442,43.06111111111111,0.027673611111111066,0.02176736111111108,0.04812714826388884,0.5151719576719577
2017.0,11.0,Noviembre,103,Las Águilas,Guadalajara,0.0,24.24814814814815,38.00208333333333,0.022181439393939347,0.032926515151515096,0.05527342184692774,0.8445069444444444
2017.0,11.0,Noviembre,106,Miravalle,Guadalajara,0.0,31.924525,73.83889015151514,0.02506249999999996,0.0217395833333333,0.04476993506944441,1.0181439393939393
2017.0,11.0,Noviembre,109,Tlaquepaque,Guadalajara,0.0,31.53125,44.49305555555555,0.025494925213675176,0.0217381944444444,0.045379441062801874,0.8835416666666668
2017.0,11.0,Noviembre,123,Ceboruco,Toluca,0.0,28.402146464646464,56.585202991452995,0.03362291666666662,0.029468749999999957,0.0543958333333333,0.8402777777777777
2017.0,11.0,Noviembre,125,Metepec,Toluca,0.0,32.915129556433904,54.52582644628099,0.03214166666666664,0.02888636363636361,0.05540118577075095,0.8108712121212122
2017.0,11.0,Noviembre,126,Oxtotitlán,Toluca,0.0,28.061859930705836,55.88130642446499,0.02930589232627273,0.024033132376882333,0.04850123371998369,1.036180123117623
2017.0,11.0,Noviembre,128,San Mateo Atenco,Toluca,0.0,43.25889328063241,73.85589591567852,0.026537878787878735,0.039588917834471146,0.0937320936639118,1.07282279314888
2017.0,11.0,Noviembre,129,Universidad Michoacana de San Nicolás Hidalgo,Morelia,0.0,29.606897233201586,87.12840909090909,0.032731074032176934,0.025336666666666632,0.04019325396825391,0.5923484848484849
2017.0,11.0,Noviembre,134,Cuernavaca 01,Cuernavaca,17.0,37.716012346384304,55.83743362603306,0.0256606236397727,0.027189062569444398,0.04811176111111109,0.8751732223829201
2017.0,11.0,Noviembre,136,Tecnológico de Tepic,Tepic,18.0,14.900793650793652,52.78864734299517,0.03199583568605301,0.010195925559947258,0.02111141798418968,0.4908281078189545
2017.0,11.0,Noviembre,137,Primaria Julián Gascón Mercado,Tepic,0.0,16.020833333333332,43.045138888888886,0.02280797101449272,0.017019202898550665,0.027269565217391257,0.4809776021080369
2017.0,11.0,Noviembre,139,Santa Catarina,Monterrey,19.0,26.172510189615455,79.57330486542443,0.022762236928784364,0.019953227992094827,0.04708522826086954,1.118298611111111
2017.0,11.0,Noviembre,140,San Bernabé,Monterrey,19.0,,83.02490942028986,0.024156395476504125,0.00585160770750983,0.01180828804347821,0.9727687198067633
2017.0,11.0,Noviembre,141,Obispado,Monterrey,19.0,23.98977069444032,61.095007673168425,0.02444121925779529,0.011590747124533342,0.040817265366768336,1.7555319499341238
2017.0,11.0,Noviembre,142,San Nicolás,Monterrey,19.0,,70.94591582298962,0.021658113876863814,0.00203574440052698,0.027182439393939363,1.9299810606060606
2017.0,11.0,Noviembre,143,La Pastora,Monterrey,19.0,18.35566212328226,48.88194444444445,0.02517755754475701,,,1.3223245614035088
2017.0,11.0,Noviembre,145,García,Monterrey,19.0,,92.10778985507245,0.03149489795918363,0.010359410397068482,0.01699131935817801,0.6296050247902364
2017.0,11.0,Noviembre,146,Apodaca,Monterrey,19.0,25.1390885301489,64.06121384653993,,0.0018,0.0006,1.1900284679089028
2017.0,11.0,Noviembre,147,Juárez,Monterrey,19.0,3.0,83.52856280193237,0.023434909382413202,0.012806554185036708,0.03787524063782641,1.427113095238095
2017.0,11.0,Noviembre,148,San Pedro,Monterrey,19.0,0.0,63.03203914141414,0.01886368145743141,0.007827943818010242,0.026066571616788946,1.1415316205533597
2017.0,11.0,Noviembre,160,CEDART,Oaxaca,20.0,252.8646480331263,41.614285714285714,0.0202635281385281,0.027810119047618986,0.03953749999999997,1.0404761904761906
2017.0,11.0,Noviembre,161,Agua Santa,Puebla,21.0,12.020417394709783,38.8520362507667,0.03246336224082931,0.023256995266812824,0.053564807055436585,1.3901913875598084
2017.0,11.0,Noviembre,162,Las Ninfas,Puebla,21.0,17.396682761069172,49.594615294132446,0.013152229043204391,0.017246719001610268,0.0272583874211356,0.8272916666666666
2017.0,11.0,Noviembre,163,Benemérito Instituto Normal del Estado,Puebla,0.0,22.512959866220736,37.40736482720178,0.021595619658119614,,,1.0315972222222223
2017.0,11.0,Noviembre,220,Palacio de Gobierno,Tlaxcala,29.0,204.0,814.1904761904761,0.030632075868795183,0.009085031279655745,0.018626804582993674,1.422378693769998
2017.0,11.0,Noviembre,234,Tecnológico,Minatitlán,30.0,15.851190476190474,169.61011904761904,0.029462202380952353,0.1051675595238095,0.196085119047619,1.6407738095238096
2017.0,11.0,Noviembre,241,Ajusco,Valle de México,9.0,21.8223814229249,,0.038426781238811256,,,
2017.0,11.0,Noviembre,242,Ajusco Medio,Valle de México,9.0,21.30796930342385,36.73172963400236,0.0445115278447902,0.022120745267804044,0.029393947407316337,0.6295320604318283
2017.0,11.0,Noviembre,244,Camarones,Valle de México,9.0,25.221885521885522,51.9810606060606,0.027669154899889466,0.03905751511130764,0.07235030601235706,0.9021869010371685
2017.0,11.0,Noviembre,245,Centro de Ciencias de la Atmósfera,Valle de México,9.0,19.03822717492794,,0.040356784675592686,0.024548179271708635,0.0374885557253204,0.7209057402865453
2017.0,11.0,Noviembre,251,Hospital General de México,Valle de México,9.0,27.270257724301842,43.54771398192451,0.034253525041063694,0.0341517966708214,0.054181762259927845,0.8979746628969117
2017.0,11.0,Noviembre,256,Merced,Valle de México,9.0,27.397459339467012,55.67146051138147,0.0299587516027144,0.03933104450073486,0.0689717133408387,1.0595539036986406
2017.0,11.0,Noviembre,258,Nezahualcóyotl,Valle de México,15.0,22.509809305873382,,0.02580393939393936,0.026585333729451335,0.044847242028124346,0.8195286195286194
2017.0,11.0,Noviembre,260,San Agustín,Valle de México,15.0,22.066176706372786,44.56761714494025,0.030680038811863382,0.02376341426106532,0.04213287699311049,0.7052703114738719
2017.0,11.0,Noviembre,262,Santa Fe,Valle de México,9.0,20.52497341839447,35.497926160097215,0.03291552657165515,0.02448943906111084,0.03607018401060578,0.48413585769235923
2017.0,11.0,Noviembre,263,Miguel Hidalgo,Valle de México,9.0,23.359415584415583,36.84625475534567,0.0315409345556404,0.032382546820381004,0.058425971421626484,0.8373430350101473
2017.0,11.0,Noviembre,266,Tlalnepantla,Valle de México,15.0,26.05253878066378,51.77288059163059,0.02708474632728062,0.03548546349669341,0.06725870585148656,0.8608567765665565
2017.0,11.0,Noviembre,268,UAM Iztapalapa,Valle de México,9.0,,,0.03494070327130413,0.03087647579693031,0.052265535222353374,0.8565903851753838
2017.0,11.0,Noviembre,269,UAM Xochimilco,Valle de México,9.0,23.600651714626125,,0.03593546662291106,0.025356830113757306,0.040196657437562976,0.8652834179923964
2017.0,11.0,Noviembre,271,Xalostoc,Valle de México,15.0,35.30883592962876,87.79730334030845,0.029858580581355296,0.033597044192477575,0.07767866292848874,1.1458902799556825
2017.0,11.0,Noviembre,291,Universidad Veracruzana,Poza Rica,0.0,422.90407268170424,428.60714285714283,0.026880476190476156,0.019182738095238055,0.0247303571428571,0.8734880952380953
2017.0,11.0,Noviembre,292,Tulancingo,Tulancingo,13.0,13.545962702965644,22.118741087962963,0.02729526485235131,0.011917594834104874,0.01841719781539345,0.885241342636434
2017.0,11.0,Noviembre,297,Casa Hogar,Oaxaca,20.0,12.988682277318643,41.54918414918415,0.01592824999999998,0.01209331002330999,0.023865827505827473,0.2789574358974359
2017.0,11.0,Noviembre,301,Instituto Nacional de Investigaciones Nucleares,Valle de México,15.0,12.555619975262832,19.139946887846047,0.040622308612440136,,,0.20149480844969564
2017.0,11.0,Noviembre,302,Gustavo A. Madero,Valle de México,9.0,24.75621579756918,,0.03384548456954143,,,
2017.0,11.0,Noviembre,304,Finanzas,Saltillo,5.0,103.86526883923612,59.171762847222226,0.02980609816621373,0.01968946460078264,0.029097978796897506,0.5762431991341992
2017.0,11.0,Noviembre,305,Jurisdicción Sanitaria,Monclova,5.0,453.75708922430834,405.1448223245299,0.05309616644090905,0.002689447288647311,0.003644977367918278,0.29442455857919253
2017.0,11.0,Noviembre,306,Centro de Rehabilitación DIF,Piedras Negras,5.0,368.06099531697413,204.10649356060605,0.018965225494927497,0.006996927014163345,0.017757649795783884,0.5530754220102814
2017.0,11.0,Noviembre,352,Presidencia Municipal,San Miguel de Allende,0.0,8.561056306580603,,,,,
2017.0,11.0,Noviembre,356,Presidencia Municipal,Abasolo,0.0,11.124142937807534,,,,,
2017.0,11.0,Noviembre,358,Presidencia Municipal,San Luis de la Paz,0.0,5.461070853462157,,,,,
2017.0,11.0,Noviembre,359,Universidad Gto Sede Belen,Guanajuato,0.0,6.610934200375193,,,,,
2017.0,11.0,Noviembre,424,Cadereyta,Monterrey,19.0,19.7538740245262,47.94280538302278,0.0218124708624708,0.00934555555555552,,0.44353571428571426
2017.0,11.0,Noviembre,425,Universidad,Monterrey,0.0,44.07142857142857,95.6875,0.0072992753623188,0.027369444569444432,,0.7732850241545893
2017.0,12.0,Diciembre,33,Centro,Aguascalientes,1.0,88.2146090480366,24.488999077380953,7.214111259383014,6.6910501625823455,9.15255809620428,0.8161101014492754
2017.0,12.0,Diciembre,53,SUR,Chihuahua,8.0,23.82777777777778,66.21689393939394,0.02843573781291169,0.014640972222222192,0.02444062499999995,1.0460763888888889
2017.0,12.0,Diciembre,56,CONALEP,Torreón,5.0,16.041151533463516,83.66191102982162,0.022838870229700815,,0.11728188885327631,58.990929504662
2017.0,12.0,Diciembre,59,IPN,Durango,10.0,23.311564404761903,81.50234828463203,0.02069121295075753,0.00110497666666665,0.00170157154166665,2.2525794864226683
2017.0,12.0,Diciembre,60,SRNyMA,Durango,10.0,13.407185562081258,35.00855383686282,0.014709383076878567,0.006947818055555499,0.022221441666666647,2.8881346726190475
2017.0,12.0,Diciembre,68,Policía,Celaya,0.0,18.845453557312254,59.687209925340355,0.025403709376372374,,,1.0334589371980676
2017.0,12.0,Diciembre,70,San Juanico,Celaya,0.0,19.772135416666668,96.55779598290599,0.0321800628002717,2.39586497943256,4.1107194344163585,1.2963218033522235
2017.0,12.0,Diciembre,72,Bomberos,Irapuato,0.0,12.476958031400967,66.80247584541063,0.02169728442028982,0.01583495859213247,0.03214827898550723,1.2816842497868712
2017.0,12.0,Diciembre,73,Teódula,Irapuato,0.0,18.806970531400964,59.38899801731079,0.031705494707125574,0.011705337422360214,0.0242434811180124,1.1361394776570048
2017.0,12.0,Diciembre,74,CICEG - Bomberos,León,0.0,20.61829436813187,77.07824217995169,0.0368594467391304,0.010120598369565166,0.0200136062198067,1.0891055932971014
2017.0,12.0,Diciembre,75,Facultad de Medicina,León,0.0,18.900192753623188,81.77850084541063,0.03166481205533594,0.014432886407608638,0.03487563022282606,0.9751937888198758
2017.0,12.0,Diciembre,77,Cruz roja,Salamanca,0.0,17.112721005081877,49.139902947957836,0.016894799615539424,0.016781597628458454,0.0246175430830039,1.0637415996376813
2017.0,12.0,Diciembre,78,DIF,Salamanca,0.0,26.26385915039929,67.60407999769956,0.021389899676788546,0.019332743875086232,0.03865659318495509,0.7108300714969791
2017.0,12.0,Diciembre,82,Centro de Salud,Atitalaquia,13.0,15.571889172927673,57.43779103301173,0.021077697545865515,0.017838590548263956,0.03461690791633394,0.7073548205956889
2017.0,12.0,Diciembre,84,Estación de Bomberos de Cd. Sahagún,Tepeapulco,13.0,25.68949275362319,,0.02423972222222219,0.009836955627430411,0.02358229710144924,0.880584090909091
2017.0,12.0,Diciembre,85,Hospital,Huichapan,13.0,133.1359375,126.59311271545442,0.03442814612727802,0.00675127146273333,0.01233738368506488,0.4556312512776574
2017.0,12.0,Diciembre,87,Primaria Melchor Ocampo,Tepeji,0.0,20.608619819971032,38.502970288600224,0.026966195967175578,0.0174126967293935,0.028521429861714048,0.8397587795660678
2017.0,12.0,Diciembre,92,Jardín del Maestro,Pachuca,13.0,33.01781188340762,2.2406157207371,0.0367199058979483,0.00973470155866006,0.022855453318878383,0.8710365001211778
2017.0,12.0,Diciembre,93,Museo del Rehilete,Pachuca,13.0,24.41849802711422,31.192670600702236,0.03261278507821463,0.01214591250087026,0.01874464912059725,0.4823537002604643
2017.0,12.0,Diciembre,102,Centro,Guadalajara,0.0,26.161999999999995,47.26388888888889,0.028996527777777743,0.020611111111111066,0.046667640972222195,0.5146111111111111
2017.0,12.0,Diciembre,103,Las Águilas,Guadalajara,0.0,26.190277777777776,42.458333333333336,0.025166666666666636,0.033583333333333305,0.05805760869565213,0.9076736111111111
2017.0,12.0,Diciembre,106,Miravalle,Guadalajara,0.0,42.5341,74.92598958333333,0.028861111111111074,0.021215277777777732,0.03847597777777775,0.8107500000000001
2017.0,12.0,Diciembre,109,Tlaquepaque,Guadalajara,0.0,41.552083333333336,49.1906067251462,0.028578399122806974,0.021696089181286505,0.044294939706851076,0.9262445175438597
2017.0,12.0,Diciembre,123,Ceboruco,Toluca,0.0,27.10869565217391,54.68955862977602,0.03473749999999995,0.029881944444444416,0.05375030193236712,0.8494075263504611
2017.0,12.0,Diciembre,125,Metepec,Toluca,0.0,35.301117149758454,55.89652777777778,0.03321244588744585,0.03175624999999995,0.059280978260869525,0.8430378787878787
2017.0,12.0,Diciembre,126,Oxtotitlán,Toluca,0.0,31.30654879540749,57.90287117362216,0.02951174516908209,0.024107457729468557,0.046393689613526516,1.0367659118357488
2017.0,12.0,Diciembre,128,San Mateo Atenco,Toluca,0.0,42.220328282828284,71.46588164251209,0.025724206349206302,0.03755555555555553,0.08583516649413385,1.0783514492753623
2017.0,12.0,Diciembre,129,Universidad Michoacana de San Nicolás Hidalgo,Morelia,0.0,30.157333333333334,98.51805555555556,0.034469021623801,0.024663749999999953,0.038528611111111104,0.5814598155467721
2017.0,12.0,Diciembre,134,Cuernavaca 01,Cuernavaca,17.0,30.071832235177865,49.97856092720685,0.027883170025905766,0.02691196002717387,0.04999534107185985,0.9036665551054018
2017.0,12.0,Diciembre,136,Tecnológico de Tepic,Tepic,18.0,14.482638888888888,51.74242424242424,0.033398829431438064,0.009118169780099092,0.019813304630152417,0.4358046772068511
2017.0,12.0,Diciembre,137,Primaria Julián Gascón Mercado,Tepic,0.0,15.309027777777777,39.726298309178745,0.023050724637681114,0.016130434782608647,0.026011594202898492,0.46685111989459815
2017.0,12.0,Diciembre,139,Santa Catarina,Monterrey,19.0,17.36061799719888,80.36258744275048,0.026590225625823426,0.02022007576515148,0.03823025621118009,1.1052910628019323
2017.0,12.0,Diciembre,140,San Bernabé,Monterrey,19.0,,72.09129901960783,0.02645674818840575,0.00582242056110977,0.01153711956521734,0.8672770467836258
2017.0,12.0,Diciembre,141,Obispado,Monterrey,19.0,20.904513307992914,67.81694769602377,0.025722168803418776,0.009994150631143133,0.035540300229158904,1.7382403846153847
2017.0,12.0,Diciembre,142,San Nicolás,Monterrey,19.0,,61.45531400966183,0.022377083333333308,0.00185566666666662,0.028429999999999945,1.819861111111111
2017.0,12.0,Diciembre,143,La Pastora,Monterrey,19.0,17.771065978378232,49.100694444444436,0.02734171284455809,,,1.28875
2017.0,12.0,Diciembre,145,García,Monterrey,19.0,,82.47123015873017,0.029195887445887397,0.010049469693181773,0.01760248913043474,0.6181597222222223
2017.0,12.0,Diciembre,146,Apodaca,Monterrey,19.0,22.438241106719367,59.88083735909823,,0.0015,0.0001,1.1127099053778897
2017.0,12.0,Diciembre,147,Juárez,Monterrey,19.0,3.0,74.56597222222221,0.02330135233918124,0.014265213682158084,0.0373886219171116,1.3706249999999998
2017.0,12.0,Diciembre,148,San Pedro,Monterrey,19.0,0.0,58.63639147688061,0.020807696324143667,0.007317419340924734,0.02425537181275668,1.0661175418784115
2017.0,12.0,Diciembre,160,CEDART,Oaxaca,20.0,137.54024621212122,34.442708333333336,0.01716996527777775,0.024843229166666637,0.037607291666666626,0.9109375000000001
2017.0,12.0,Diciembre,161,Agua Santa,Puebla,21.0,14.129808871720153,39.85355381944444,0.031590909090909045,0.023695548832591038,0.0474268830867034,1.4316666666666666
2017.0,12.0,Diciembre,162,Las Ninfas,Puebla,21.0,17.0494118368354,52.254291310541305,0.012924223856209116,0.01511011452977316,0.02320987097568841,0.8091544117647058
2017.0,12.0,Diciembre,163,Benemérito Instituto Normal del Estado,Puebla,0.0,22.30782004830918,37.80434782608695,0.02306436453039709,,,1.0483454106280192
2017.0,12.0,Diciembre,220,Palacio de Gobierno,Tlaxcala,29.0,185.01785714285714,738.4642857142857,0.03287729905229903,0.007577435849871081,0.015176802701941983,1.3484523524720893
2017.0,12.0,Diciembre,234,Tecnológico,Minatitlán,30.0,19.95833333333333,51.5,0.0300958333333333,0.0098583333333333,0.0158958333333333,0.5170833333333333
2017.0,12.0,Diciembre,241,Ajusco,Valle de México,9.0,19.156124005666342,,0.0360467995169082,,,
2017.0,12.0,Diciembre,242,Ajusco Medio,Valle de México,9.0,18.51185999732268,33.471122994652404,0.04329886566196725,0.018920915418508946,0.02358093077451363,0.5530022918258212
2017.0,12.0,Diciembre,244,Camarones,Valle de México,9.0,29.045155413944233,57.63596367400715,0.030480633116883073,0.03708624338624335,0.06355444350335651,0.9906617965367965
2017.0,12.0,Diciembre,245,Centro de Ciencias de la Atmósfera,Valle de México,9.0,17.773910690758516,,0.03748283706631528,0.023886471861471813,0.03335789242963153,0.6688128176171654
2017.0,12.0,Diciembre,251,Hospital General de México,Valle de México,9.0,26.332028379406896,43.334411464494586,0.03232656024531023,0.030170223285486398,0.04646613864205965,0.7501253607503607
2017.0,12.0,Diciembre,256,Merced,Valle de México,9.0,26.631228290813272,56.635133805588346,0.02722678165049701,0.03613802850640791,0.06537991675649774,0.9632237393699843
2017.0,12.0,Diciembre,258,Nezahualcóyotl,Valle de México,15.0,24.613429324298888,,0.0247247294372294,0.02575591757170699,0.04497050391129333,0.7253040271132376
2017.0,12.0,Diciembre,260,San Agustín,Valle de México,15.0,20.66597376547796,44.084172644317576,0.028418363270284897,0.021913104749735658,0.036260421213072956,0.6355156430854707
2017.0,12.0,Diciembre,262,Santa Fe,Valle de México,9.0,19.593978748524204,35.126270040894546,0.032598994645705134,0.02274085402901189,0.03185527952561962,0.5111844444224307
2017.0,12.0,Diciembre,263,Miguel Hidalgo,Valle de México,9.0,22.42773503670243,36.85411451471234,0.03355090515545057,0.028149242424242382,0.04751836670274164,0.7479410173160174
2017.0,12.0,Diciembre,266,Tlalnepantla,Valle de México,15.0,27.707260493130054,54.15330713972018,0.02596782561641252,0.03298521429712138,0.059757169164827234,0.8095182057731466
2017.0,12.0,Diciembre,268,UAM Iztapalapa,Valle de México,9.0,,,0.0320415729856441,0.031218350786236127,0.04942025007272039,0.7972185719418922
2017.0,12.0,Diciembre,269,UAM Xochimilco,Valle de México,9.0,20.686937803281005,,0.03664874963639783,0.025819274656502883,0.03971753991781162,0.8287597637869376
2017.0,12.0,Diciembre,271,Xalostoc,Valle de México,15.0,31.85394059168763,76.83810636004313,0.02950029330572805,0.030062141210238993,0.06464385116694894,1.0008057673003325
2017.0,12.0,Diciembre,291,Universidad Veracruzana,Poza Rica,0.0,422.7610766045549,429.86428571428576,0.02989408730158726,0.015705238095238057,0.0208990476190476,0.8240940476190477
2017.0,12.0,Diciembre,292,Tulancingo,Tulancingo,13.0,13.094368117559524,21.23572063078704,0.028064134968535465,0.011216868131097226,0.01733103037043519,0.8616856315315232
2017.0,12.0,Diciembre,297,Casa Hogar,Oaxaca,20.0,10.23671497584541,37.87721417069243,0.01722361111111108,0.009921296296296277,0.022342592592592567,0.29090625
2017.0,12.0,Diciembre,301,Instituto Nacional de Investigaciones Nucleares,Valle de México,15.0,11.667527880717504,18.68643979330863,0.03975798801404615,,,0.17465246968352557
2017.0,12.0,Diciembre,302,Gustavo A. Madero,Valle de México,9.0,26.472662480063796,,0.03241990008783482,,,
2017.0,12.0,Diciembre,304,Finanzas,Saltillo,5.0,105.27736527777778,120.73509062500001,0.03348196309630911,0.01931885247408084,0.030163325868676375,0.48259201885940145
2017.0,12.0,Diciembre,305,Jurisdicción Sanitaria,Monclova,5.0,467.3495535527009,404.8621923583663,0.10225487127420944,0.0024179175201287776,0.0030539771900160665,0.3752981280078214
2017.0,12.0,Diciembre,306,Centro de Rehabilitación DIF,Piedras Negras,5.0,408.783682837427,169.7563053030303,0.02125199117918309,0.007096497068511163,0.01024631381752301,0.585504984993895
2017.0,12.0,Diciembre,352,Presidencia Municipal,San Miguel de Allende,0.0,8.67374959136973,,,,,
2017.0,12.0,Diciembre,356,Presidencia Municipal,Abasolo,0.0,10.261049362536777,,,,,
2017.0,12.0,Diciembre,358,Presidencia Municipal,San Luis de la Paz,0.0,6.192975771081842,,,,,
2017.0,12.0,Diciembre,359,Universidad Gto Sede Belen,Guanajuato,0.0,6.341099627189854,,,,,
2017.0,12.0,Diciembre,424,Cadereyta,Monterrey,19.0,23.15306763285024,52.43333333333332,0.02222777777777772,0.0093747222055555,,0.4099166666666667
2017.0,12.0,Diciembre,425,Universidad,Monterrey,0.0,37.20923913043478,83.92214912280701,0.014777777777777732,0.023570833208333298,,0.6040640096618357
2018.0,1.0,Enero,32,Secretaría de Medio Ambiente,Aguascalientes,0.0,0.03343075722826083,0.12227608876811591,0.4997579130434782,0.00745937802371537,0.02029946606719365,0.659238695652174
2018.0,1.0,Enero,33,Centro,Aguascalientes,1.0,16.510077604166668,36.71212121212121,22.27708803689065,11.4525375,19.213254347826087,0.5394575019762846
2018.0,1.0,Enero,53,SUR,Chihuahua,8.0,14.001250000000002,47.25875,0.032595224637681094,0.01526874999999996,0.025075833333333297,0.994125
2018.0,1.0,Enero,56,CONALEP,Torreón,5.0,17.25826011904762,0.0,0.008458194097222208,,0.0020733257210884142,10.062570833333334
2018.0,1.0,Enero,59,IPN,Durango,10.0,17.156489772727273,56.683666111111116,0.014176199583333328,,,3.7746145833333333
2018.0,1.0,Enero,60,SRNyMA,Durango,10.0,45.504870833333335,20.621723958333334,0.012013150416666658,,0.072954,4.879222708333333
2018.0,1.0,Enero,68,Policía,Celaya,0.0,22.54003034547152,62.07846796269232,0.02981664761250713,0.011539453502415425,0.02317394884403035,1.2279134524824422
2018.0,1.0,Enero,70,San Juanico,Celaya,0.0,22.86004971100759,82.45704403899241,0.03244061421549462,0.01659023313099941,0.038566047995482744,1.1968596014492754
2018.0,1.0,Enero,72,Bomberos,Irapuato,0.0,23.22854234595683,75.11020417974503,0.026382793694492975,0.01713124360152488,0.03544403942772458,2.4221657384956616
2018.0,1.0,Enero,73,Teódula,Irapuato,0.0,23.032485954489317,66.80033494546102,0.028062082344484193,0.013269339376918399,0.026983770449978194,1.2648869396301916
2018.0,1.0,Enero,74,CICEG - Bomberos,León,0.0,12.656779833432978,53.3959599708019,0.03017411725908016,0.009858389240291728,0.021843965919903965,1.2187229970317208
2018.0,1.0,Enero,75,Facultad de Medicina,León,0.0,21.633645105118855,82.50015713569442,0.022476672472962818,0.0117739365753811,0.03680812730223282,1.1303475946359407
2018.0,1.0,Enero,77,Cruz roja,Salamanca,0.0,26.056820769544686,44.73062951547127,0.01513794128818781,0.015810360509693165,0.02423829400931673,1.3256432419676007
2018.0,1.0,Enero,78,DIF,Salamanca,0.0,23.351414764902866,52.6653553800264,0.01928715186455709,0.013087023330749842,0.022115008143492303,1.1682829601435436
2018.0,1.0,Enero,82,Centro de Salud,Atitalaquia,13.0,17.395833333333332,62.61038001312814,0.0168689677990933,0.009537703691556933,0.030215556510647678,1.1621113581492701
2018.0,1.0,Enero,84,Estación de Bomberos de Cd. Sahagún,Tepeapulco,13.0,207.5782608695652,165.32142857142858,0.023716215415019726,0.005853144895289117,0.012302759627689371,0.6338603190287974
2018.0,1.0,Enero,85,Hospital,Huichapan,13.0,16.12096920289855,29.898522685605993,0.035022427415911335,0.005984154456548042,0.009664615533958266,0.5136919752323964
2018.0,1.0,Enero,87,Primaria Melchor Ocampo,Tepeji,0.0,20.292337068602695,44.79502911377298,0.02255510763082555,0.01125934796645899,0.02603414496453941,0.685478120384838
2018.0,1.0,Enero,92,Jardín del Maestro,Pachuca,13.0,26.24434133230452,21.70814769738668,0.038551196138380865,0.007817276120822324,0.016686331200962443,0.7198781417931525
2018.0,1.0,Enero,93,Museo del Rehilete,Pachuca,13.0,22.456000979906804,32.4902113583941,0.027608986126519543,0.008075952227687559,0.012734094840801381,0.47060739294723414
2018.0,1.0,Enero,102,Centro,Guadalajara,0.0,31.9225265625,39.667995000000005,0.026566747083333307,0.01201388583333332,0.01951540458333331,0.6629964494949495
